id_client;sexe;metier;employeur;Enfants;enfant_conduite_accompagne;Valeur résidence principale par tranches;Revenus par tranches;formation;usage_vehicule;type_vehicule;est_rouge;points_perdus;age_vehicule;type_conduite;date_demande;etat_dossier;formule;tarif_devis
635166021;M;ingénieur chimiste en développement analytique;Léger Regnier S.A.R.L.;NON;0; 0k-300k;-20k;Bachelors;Commercial;z_SUV;no;1;11.0;Highly Urban/ Urban;10/01/2022 18:50;complet;dev_integral;306,95
387957280;M;ingénieur du BTP;Leclercq Gaudin SA;OUI;1; 0k-300k;20k-40k;z_High School;Private;z_SUV;no;2;6.0;Highly Urban/ Urban;21/05/2022 14:48;complet;dev_integral;297,22
259907079;M;sérigraphe;Carpentier S.A.S.;NON;0;300k-600k;Pas de revenus;Bachelors;Private;Van;yes;4;1.0;Highly Urban/ Urban;09/04/2022 07:59;complet;dev_express;267,27
444658348;F;économètre statisticien;Pruvost;OUI;0; 0k-300k;40k-70k;z_High School;Commercial;Pickup;yes;5;11.0;Highly Urban/ Urban;13/02/2022 15:50;complet;dev_vip;828,68
856378045;M;responsable biométrie;Barre S.A.R.L.;NON;0; 0k-300k;-20k;<High School;Private;z_SUV;no;7;6.0;z_Highly Rural/ Rural;25/02/2022 01:50;complet;dev_integral;281,86
870183904;F;élagueur;Adam;OUI;3; 0k-300k;70k-100k;Bachelors;Private;Minivan;no;6;12.0;Highly Urban/ Urban;02/01/2022 16:50;complet;dev_integral;321,45
166887755;M;chef de fabrication des industries graphiques;Grégoire;OUI;0; 0k-300k;70k-100k;Bachelors;Private;Sports Car;no;0;;Highly Urban/ Urban;02/04/2022 01:41;complet;dev_express;283,51
371660994;M;peintre en bâtiment;Seguin;OUI;0;Non connue;Pas de revenus;z_High School;Private;Pickup;no;2;1.0;z_Highly Rural/ Rural;03/05/2022 20:04;complet;dev_premium;427,77
232648329;M;ingénieur en construction navale;Hebert;NON;0; 0k-300k;Pas de revenus;PhD;Private;Van;no;1;14.0;Highly Urban/ Urban;25/04/2022 17:47;complet;dev_express;276,58
564472252;F;géologue modélisateur;Launay;NON;0; 0k-300k;-20k;Masters;Private;Pickup;yes;4;16.0;z_Highly Rural/ Rural;08/03/2022 01:20;complet;dev_integral;321,24
918957801;F;ouvrier paysagiste;Roussel;OUI;0; 0k-300k;20k-40k;Bachelors;Commercial;Minivan;yes;6;;Highly Urban/ Urban;31/05/2022 07:38;complet;dev_integral;332,89
131474282;M;vendeur-magasinier en fournitures automobiles;Ferreira;OUI;0; 0k-300k;Pas de revenus;Bachelors;Commercial;Pickup;yes;0;8.0;z_Highly Rural/ Rural;21/01/2022 17:55;complet;dev_integral;291,58
486828685;M;professeur de collège et de lycée;Pichon;NON;0; 0k-300k;-20k;<High School;Private;z_SUV;no;1;1.0;Highly Urban/ Urban;27/04/2022 00:55;complet;dev_integral;315,24
23309553;F;maraîcher;Charrier;OUI;0; 0k-300k;20k-40k;z_High School;Private;Minivan;no;0;1.0;Highly Urban/ Urban;25/04/2022 21:28;complet;dev_integral;291,28
441643202;M;géochimiste;Germain Cordier SARL;OUI;0;300k-600k;Pas de revenus;Masters;Private;z_SUV;no;0;15.0;Highly Urban/ Urban;05/03/2022 04:31;complet;dev_integral;281,15
120982530;F;miroitier;Schneider;NON;0; 0k-300k;-20k;z_High School;Private;z_SUV;no;0;1.0;Highly Urban/ Urban;21/01/2022 20:31;complet;dev_integral;298,22
316144501;M;plâtrier;Sauvage Verdier S.A.;NON;0; 0k-300k;70k-100k;Masters;Commercial;Panel Truck;no;4;15.0;Highly Urban/ Urban;25/04/2022 02:27;complet;dev_integral;307,11
791767428;M;bio-informaticien;Pereira;NON;0; 0k-300k;-20k;z_High School;Private;Minivan;no;1;14.0;Highly Urban/ Urban;29/03/2022 10:10;complet;dev_integral;288,21
113404562;M;officier de gendarmerie;Rémy;NON;0; 0k-300k;-20k;PhD;Commercial;Sports Car;no;6;10.0;Highly Urban/ Urban;13/02/2022 12:49;complet;dev_integral;291,09
358544143;M;technicien en automatismes;Devaux;NON;0; 0k-300k;-20k;z_High School;Private;Sports Car;no;0;1.0;z_Highly Rural/ Rural;11/02/2022 19:49;complet;dev_express;262,39
371807120;F;secrétaire;Paul Philippe S.A.R.L.;NON;0; 0k-300k;-20k;z_High School;Commercial;Panel Truck;yes;0;9.0;z_Highly Rural/ Rural;28/05/2022 14:51;complet;dev_integral;284,65
119909309;M;trader;Bertin;NON;0; 0k-300k;40k-70k;Bachelors;Private;Minivan;no;4;8.0;Highly Urban/ Urban;03/04/2022 10:24;complet;dev_integral;326,26
624278100;F;garçon de café;Bouvet;NON;0; 0k-300k;20k-40k;z_High School;Private;z_SUV;no;3;9.0;z_Highly Rural/ Rural;20/05/2022 00:54;complet;dev_integral;320,46
240049188;M;metteur en scène;Delmas Martins S.A.;NON;0; 0k-300k;70k-100k;Bachelors;Private;Minivan;yes;0;6.0;Highly Urban/ Urban;22/04/2022 07:51;complet;dev_express;252,55
884566879;M;statisticien;Pottier;NON;0; 0k-300k;40k-70k;z_High School;Commercial;z_SUV;no;0;8.0;Highly Urban/ Urban;29/01/2022 23:53;complet;dev_integral;334,04
253050441;M;pisteur secouriste;Paris;OUI;0; 0k-300k;-20k;z_High School;Private;Minivan;yes;3;1.0;Highly Urban/ Urban;21/05/2022 16:52;complet;dev_integral;300,34
463876700;M;architecte produit industriel;Robin Chevallier S.A.S.;NON;0;Non connue;Pas de revenus;Bachelors;Commercial;Minivan;no;0;8.0;Highly Urban/ Urban;04/05/2022 21:53;complet;dev_integral;323,03
411815926;F;agent arboricole;Daniel;NON;0; 0k-300k;20k-40k;Bachelors;Private;Minivan;yes;4;12.0;Highly Urban/ Urban;25/01/2022 02:36;complet;dev_premium;473,62
193426980;M;conseiller pénitentiaire d'insertion et de probation;Coste;NON;0; 0k-300k;40k-70k;Bachelors;Commercial;Panel Truck;no;0;1.0;Highly Urban/ Urban;27/01/2022 10:59;complet;dev_integral;327,5
79969831;M;agent d'exploitation de l'eau;Berthelot et Fils;NON;0; 0k-300k;70k-100k;Masters;Private;Pickup;no;2;17.0;Highly Urban/ Urban;11/03/2022 17:06;complet;dev_integral;318,21
867204089;F;installateur en télécoms;Pelletier;OUI;0; 0k-300k;40k-70k;z_High School;Commercial;Minivan;no;0;1.0;z_Highly Rural/ Rural;25/05/2022 04:29;complet;dev_integral;316,18
581341389;F;serrurier dépanneur dépanneuse;Hamon Sanchez et Fils;OUI;0; 0k-300k;40k-70k;Bachelors;Commercial;Minivan;no;1;5.0;Highly Urban/ Urban;20/01/2022 13:19;complet;dev_premium;512,18
813047682;F;expert automobile;Hamon SARL;NON;0; 0k-300k;40k-70k;<High School;Commercial;Pickup;yes;0;1.0;Highly Urban/ Urban;22/04/2022 03:55;complet;dev_integral;329,14
136051346;F;chargé d'études en marketing;Gallet SA;NON;0; 0k-300k;40k-70k;Masters;Commercial;Panel Truck;no;7;15.0;Highly Urban/ Urban;10/02/2022 11:43;complet;dev_integral;284,39
488543208;M;géographe;Perrin et Fils;NON;0;300k-600k;Pas de revenus;Masters;Commercial;Panel Truck;no;4;15.0;Highly Urban/ Urban;24/02/2022 22:38;complet;dev_express;268,69
799470114;F;chargé de recherche et développement déchets;Da Costa;NON;0; 0k-300k;40k-70k;Bachelors;Private;Sports Car;no;2;12.0;Highly Urban/ Urban;17/03/2022 13:01;complet;dev_express;275,2
979856160;F;anatomiste;Coste et Fils;NON;2;300k-600k;Pas de revenus;PhD;Private;z_SUV;no;4;;Highly Urban/ Urban;04/03/2022 23:01;complet;dev_express;254,89
912419873;M;critique d'art;Bonneau;NON;0; 0k-300k;-20k;<High School;Private;z_SUV;no;0;1.0;z_Highly Rural/ Rural;20/04/2022 21:31;complet;dev_express;254,92
553736065;F;maraîcher;Perret Rémy S.A.;NON;0; 0k-300k;40k-70k;Masters;Private;Van;no;4;12.0;Highly Urban/ Urban;30/01/2022 10:23;complet;dev_express;274,35
643840649;M;inspecteur des douanes, des finances publiques ou du travail;Fernandez;NON;0; 0k-300k;20k-40k;Masters;Private;Minivan;yes;3;17.0;Highly Urban/ Urban;11/02/2022 03:05;complet;dev_integral;288,86
125449255;F;cordonnier;Hoareau Maillard S.A.R.L.;OUI;0; 0k-300k;40k-70k;Bachelors;Private;Sports Car;no;0;1.0;Highly Urban/ Urban;05/03/2022 22:31;complet;dev_integral;287,04
917757827;F;opérateur sur machine à commande numérique;Petitjean;NON;0; 0k-300k;20k-40k;<High School;Commercial;Van;no;7;1.0;Highly Urban/ Urban;16/02/2022 21:11;complet;dev_express;269,57
366929625;F;psychologue de l'éducation nationale spécialité éducation, développement et conseil en orientation scolaire et professionnelle;Richard Schneider et Fils;NON;0;300k-600k;Pas de revenus;Masters;Private;Van;yes;0;12.0;Highly Urban/ Urban;25/01/2022 22:15;complet;dev_integral;332,22
662721687;F;technicien de forge;Teixeira Guyot S.A.;OUI;2;300k-600k;Pas de revenus;Bachelors;Commercial;Pickup;yes;0;1.0;z_Highly Rural/ Rural;06/03/2022 06:46;complet;dev_express;266
202542739;F;ingénieur papetier papetière;Diaz;OUI;1; 0k-300k;40k-70k;z_High School;Commercial;Van;no;0;1.0;Highly Urban/ Urban;15/04/2022 19:54;complet;dev_express;268,23
849526552;M;agent de sécurité;Mercier S.A.R.L.;OUI;1;300k-600k;Pas de revenus;Bachelors;Commercial;Van;yes;0;11.0;z_Highly Rural/ Rural;24/03/2022 05:03;complet;dev_integral;300,69
993778721;F;conducteur de métro;Pichon SA;NON;0; 0k-300k;Pas de revenus;Masters;Commercial;Panel Truck;yes;3;19.0;Highly Urban/ Urban;06/02/2022 04:58;complet;dev_integral;318,82
973990002;F;décolleteur;Ramos;NON;0; 0k-300k;40k-70k;Bachelors;Commercial;Pickup;no;1;12.0;Highly Urban/ Urban;27/03/2022 09:03;complet;dev_integral;322,82
542481113;F;agent de sécurité;Mallet Bousquet SA;OUI;1; 0k-300k;20k-40k;z_High School;Private;Van;no;0;;Highly Urban/ Urban;28/02/2022 04:43;complet;dev_express;255,02
407080648;F;chef de projet informatique;Faivre Barre SARL;OUI;1; 0k-300k;20k-40k;z_High School;Private;Pickup;yes;0;7.0;Highly Urban/ Urban;17/02/2022 12:07;complet;dev_express;264,41
349773525;F;ingénieur de recherche clinique et épidémiologique;Millet S.A.S.;NON;0;Non connue;40k-70k;z_High School;Private;z_SUV;no;3;8.0;Highly Urban/ Urban;21/03/2022 04:50;complet;dev_integral;308,53
58554153;F;greffier;François SA;NON;0; 0k-300k;20k-40k;Bachelors;Commercial;Panel Truck;yes;0;1.0;Highly Urban/ Urban;29/04/2022 13:22;complet;dev_express;268,28
13509551;M;ingénieur en caractérisation des matériaux;Bonnet;NON;0; 0k-300k;40k-70k;Bachelors;Private;Minivan;yes;5;10.0;Highly Urban/ Urban;21/04/2022 12:08;complet;dev_express;259,87
746249238;F;matelot de la marine marchande;Pinto S.A.;NON;0;300k-600k;Pas de revenus;Bachelors;Commercial;Panel Truck;yes;2;1.0;Highly Urban/ Urban;19/01/2022 11:20;complet;dev_integral;303,47
837902783;M;chargé de pharmacovigilance;Andre;OUI;0;300k-600k;Pas de revenus;Masters;Private;Minivan;no;0;15.0;Highly Urban/ Urban;09/03/2022 20:30;complet;dev_integral;333,73
147215888;M;hydrogéologue;Labbé;NON;0; 0k-300k;70k-100k;PhD;Private;Sports Car;no;3;17.0;Highly Urban/ Urban;01/03/2022 14:18;complet;dev_express;259,31
618040112;M;chargé de recherche en acoustique musicale;Chauvin Godard S.A.;NON;0; 0k-300k;40k-70k;Masters;Private;z_SUV;no;0;18.0;Highly Urban/ Urban;25/02/2022 19:38;complet;dev_express;284,29
591312483;F;entraîneur sportif sportive;Pruvost S.A.R.L.;OUI;0;300k-600k;70k-100k;Bachelors;Commercial;Minivan;yes;0;1.0;Highly Urban/ Urban;06/04/2022 01:42;complet;dev_integral;318,58
573840556;F;ingénieur en production et expérimentations végétales;Guillon;OUI;2;Non connue;-20k;z_High School;Private;Sports Car;no;4;4.0;Highly Urban/ Urban;04/04/2022 10:25;complet;dev_express;277,58
809228729;F;agent de sécurité;Fernandez;OUI;1; 0k-300k;40k-70k;<High School;Private;Minivan;no;5;1.0;Highly Urban/ Urban;04/02/2022 21:07;complet;dev_express;263,24
219754330;M;styliste;Neveu;NON;0;300k-600k;Pas de revenus;Bachelors;Commercial;Van;yes;2;8.0;Highly Urban/ Urban;06/01/2022 03:31;complet;dev_express;251,49
99001090;F;costumier;Maillot S.A.R.L.;NON;0; 0k-300k;40k-70k;Masters;Private;z_SUV;no;0;14.0;Highly Urban/ Urban;15/03/2022 18:00;complet;dev_integral;307,83
762523260;M;régisseur lumière;Cordier;OUI;0; 0k-300k;70k-100k;<High School;Commercial;Van;yes;3;1.0;Highly Urban/ Urban;23/01/2022 03:10;complet;dev_express;268,95
590669743;M;botaniste;Foucher S.A.S.;NON;0; 0k-300k;20k-40k;<High School;Private;Pickup;yes;0;1.0;Highly Urban/ Urban;18/02/2022 02:05;complet;dev_integral;312
857718623;F;directeur de magasin à grande surface;Mary;OUI;0; 0k-300k;20k-40k;Masters;Private;Sports Car;yes;8;6.0;Highly Urban/ Urban;09/02/2022 05:52;complet;dev_integral;284,16
234885740;F;barman;Faivre et Fils;OUI;0; 0k-300k;40k-70k;Bachelors;Commercial;Pickup;no;0;6.0;z_Highly Rural/ Rural;07/04/2022 03:39;complet;dev_integral;330,18
73552947;F;responsable des ressources humaines;Devaux Hamon et Fils;NON;0;Non connue;70k-100k;Masters;Commercial;Panel Truck;yes;0;16.0;z_Highly Rural/ Rural;03/04/2022 15:51;complet;dev_integral;325,9
2723173;F;facteur d'instruments;Gomes;OUI;2; 0k-300k;-20k;PhD;Commercial;Pickup;no;0;19.0;Highly Urban/ Urban;01/03/2022 20:07;complet;dev_integral;322,04
853266389;F;gestionnaire de contrats d'assurance;Julien;OUI;1; 0k-300k;70k-100k;Bachelors;Private;Minivan;no;5;13.0;Highly Urban/ Urban;31/03/2022 06:34;complet;dev_premium;320,67
360133721;F;électromécanicien;Bodin Leduc S.A.S.;OUI;0; 0k-300k;-20k;z_High School;Private;Minivan;no;4;8.0;Highly Urban/ Urban;24/01/2022 07:06;complet;dev_express;257,28
197703607;F;convoyeur de fonds;Vasseur;NON;0;300k-600k;Pas de revenus;Bachelors;Commercial;Panel Truck;yes;1;;z_Highly Rural/ Rural;24/02/2022 16:14;complet;dev_integral;284,26
908411110;M;conseiller en génétique;Hervé;NON;0; 0k-300k;Pas de revenus;Bachelors;Commercial;Minivan;no;4;12.0;Highly Urban/ Urban;26/01/2022 07:50;complet;dev_express;264,28
5489257;M;éclairagiste;Rousseau S.A.;OUI;2; 0k-300k;Pas de revenus;Bachelors;Commercial;z_SUV;no;3;9.0;Highly Urban/ Urban;07/02/2022 09:30;complet;dev_express;270,67
142190270;M;sellier;Munoz;OUI;0;300k-600k;Pas de revenus;PhD;Private;Van;no;0;13.0;Highly Urban/ Urban;11/03/2022 02:37;complet;dev_vip;931,18
509887154;F;technicien de forge;Gillet;NON;0; 0k-300k;20k-40k;Masters;Private;Minivan;yes;2;9.0;z_Highly Rural/ Rural;08/03/2022 10:38;complet;dev_integral;328,13
484833042;M;responsable du recrutement;Bernard et Fils;NON;0; 0k-300k;Pas de revenus;Masters;Private;Minivan;yes;1;8.0;Highly Urban/ Urban;15/04/2022 09:55;complet;dev_express;269,67
255890039;F;officier de police;Lelièvre Bourdon SARL;NON;0; 0k-300k;70k-100k;Bachelors;Commercial;z_SUV;no;0;9.0;Highly Urban/ Urban;29/05/2022 18:16;complet;dev_integral;304,48
401442272;M;formateur en informatique;Ruiz;NON;0;300k-600k;Pas de revenus;Bachelors;Private;Minivan;no;0;1.0;z_Highly Rural/ Rural;16/04/2022 13:39;complet;dev_express;269,97
37014855;M;responsable de scierie;Julien;OUI;3;300k-600k;Pas de revenus;Masters;Commercial;Panel Truck;no;9;16.0;Highly Urban/ Urban;22/01/2022 05:58;complet;dev_express;261,36
341780638;M;halieute;Lebreton Bruneau S.A.S.;NON;0; 0k-300k;70k-100k;Masters;Commercial;Panel Truck;yes;0;12.0;Highly Urban/ Urban;27/03/2022 20:38;complet;dev_premium;342,91
700043765;M;sellier;Traore Moreno SA;OUI;0; 0k-300k;40k-70k;Bachelors;Private;z_SUV;no;0;10.0;Highly Urban/ Urban;04/01/2022 05:01;complet;dev_integral;298,67
261603289;F;projectionniste;Bouvier;NON;0; 0k-300k;70k-100k;Bachelors;Commercial;Van;no;8;8.0;Highly Urban/ Urban;13/02/2022 15:16;complet;dev_integral;328,59
202001712;M;technicien en traitement des matériaux;Lecomte S.A.;OUI;0;300k-600k;Pas de revenus;Masters;Private;z_SUV;no;5;14.0;Highly Urban/ Urban;19/03/2022 20:36;complet;dev_premium;341,41
411096665;M;infirmier humanitaire;Millet;NON;0; 0k-300k;-20k;<High School;Commercial;Pickup;no;1;1.0;Highly Urban/ Urban;23/03/2022 12:55;complet;dev_integral;317,96
471957412;M;ingénieur en automatismes;Brunel;NON;0; 0k-300k;40k-70k;Masters;Private;Sports Car;no;0;21.0;Highly Urban/ Urban;24/02/2022 13:26;complet;dev_express;278,24
892542306;M;opticien-lunetier;Vasseur Picard SA;NON;0; 0k-300k;-20k;Bachelors;Private;Sports Car;no;1;1.0;Highly Urban/ Urban;30/05/2022 19:44;complet;dev_integral;338,91
489736792;M;ingénieur environnement;Munoz Menard S.A.;NON;0; 0k-300k;20k-40k;<High School;Private;Van;yes;3;4.0;Highly Urban/ Urban;02/03/2022 11:38;complet;dev_express;268,05
883295992;F;sapeur-pompier;Da Silva S.A.S.;NON;0; 0k-300k;40k-70k;Masters;Private;Minivan;no;0;16.0;Highly Urban/ Urban;20/05/2022 22:56;complet;dev_integral;323,67
498831834;F;consultant en validation;Mallet Collin et Fils;NON;0; 0k-300k;40k-70k;Masters;Private;Pickup;yes;0;10.0;Highly Urban/ Urban;29/04/2022 03:01;complet;dev_integral;336,83
2718167;M;consultant en management de l'innovation;Grenier Carre SA;OUI;0;Non connue;20k-40k;z_High School;Private;Pickup;yes;1;7.0;Highly Urban/ Urban;25/01/2022 05:05;complet;dev_express;255
677948838;F;conducteur d'engins de travaux publics;Girard Lucas SA;NON;0; 0k-300k;40k-70k;z_High School;Commercial;Pickup;yes;1;1.0;Highly Urban/ Urban;03/03/2022 19:35;complet;dev_integral;313,6
169685431;M;ingénieur radioprotection;Cousin Weber S.A.R.L.;NON;0; 0k-300k;40k-70k;z_High School;Private;Minivan;yes;0;9.0;Highly Urban/ Urban;16/02/2022 23:56;complet;dev_express;283,44
23899383;F;notaire;Lecomte;NON;0; 0k-300k;70k-100k;PhD;Private;Minivan;yes;1;12.0;Highly Urban/ Urban;08/04/2022 12:32;complet;dev_integral;328,75
20180493;M;technicien de contrôle;Toussaint;NON;0; 0k-300k;70k-100k;Bachelors;Private;Sports Car;no;0;9.0;Highly Urban/ Urban;24/05/2022 09:52;complet;dev_integral;335,74
510903092;F;zoologiste;Simon S.A.R.L.;NON;0;300k-600k;Pas de revenus;Masters;Commercial;Panel Truck;yes;1;15.0;Highly Urban/ Urban;02/03/2022 00:49;complet;dev_integral;302,02
28977784;F;sommelier;Maillard;NON;0;300k-600k;Pas de revenus;Masters;Commercial;Panel Truck;yes;1;12.0;Highly Urban/ Urban;09/02/2022 22:53;complet;dev_premium;355,52
965745421;M;mécanicien bateaux;Rocher Hernandez et Fils;OUI;1; 0k-300k;20k-40k;z_High School;Commercial;Minivan;no;2;4.0;Highly Urban/ Urban;24/01/2022 05:37;complet;dev_integral;332,23
197773530;F;conservateur territorial de bibliothèques;Collet;OUI;0; 0k-300k;40k-70k;Bachelors;Commercial;Pickup;no;0;11.0;z_Highly Rural/ Rural;20/03/2022 04:45;complet;dev_express;255,53
417623543;M;responsable approvisionnement;Martins;NON;0;Non connue;40k-70k;Bachelors;Private;Pickup;yes;1;12.0;Highly Urban/ Urban;16/03/2022 09:04;complet;dev_integral;310,59
905977387;M;chef de produit marketing;Dumas;NON;0; 0k-300k;-20k;z_High School;Commercial;Minivan;yes;0;11.0;z_Highly Rural/ Rural;15/03/2022 13:46;complet;dev_express;267,62
714870833;F;psychomotricien;Baudry SA;NON;0; 0k-300k;40k-70k;z_High School;Private;z_SUV;no;0;8.0;z_Highly Rural/ Rural;24/05/2022 16:03;complet;dev_integral;301,27
48210951;M;sociologue;Baudry;NON;0;300k-600k;Pas de revenus;Bachelors;Private;z_SUV;no;4;7.0;Highly Urban/ Urban;26/03/2022 03:48;complet;dev_integral;325,75
887185796;F;vendeur en animalerie;Auger;NON;0; 0k-300k;70k-100k;<High School;Private;z_SUV;no;5;4.0;Highly Urban/ Urban;28/05/2022 19:05;complet;dev_integral;319,13
472441773;F;étalagiste;Laurent Dijoux et Fils;NON;0;300k-600k;Pas de revenus;PhD;Private;z_SUV;no;1;12.0;Highly Urban/ Urban;19/04/2022 21:51;complet;dev_integral;300,19
838773580;F;accompagnateur de voyages;Guillet;NON;0;Non connue;20k-40k;z_High School;Private;Minivan;no;0;1.0;Highly Urban/ Urban;04/04/2022 05:24;complet;dev_express;279,12
362936198;F;hôtesse de l'air;Carpentier;OUI;0; 0k-300k;70k-100k;Bachelors;Private;Minivan;yes;3;8.0;Highly Urban/ Urban;25/01/2022 05:14;complet;dev_express;273,56
964117167;F;staffeur-ornemaniste;Aubert S.A.S.;NON;0; 0k-300k;20k-40k;z_High School;Private;z_SUV;no;1;10.0;z_Highly Rural/ Rural;25/02/2022 17:41;complet;dev_integral;332,38
880164797;M;comédien;Marie S.A.R.L.;OUI;0; 0k-300k;40k-70k;Bachelors;Private;z_SUV;no;0;7.0;Highly Urban/ Urban;07/03/2022 18:50;complet;dev_integral;291,76
46204215;F;designer d'interaction;Lefèvre;OUI;0; 0k-300k;20k-40k;PhD;Private;z_SUV;no;0;12.0;Highly Urban/ Urban;11/05/2022 19:57;complet;dev_integral;304,82
424197869;F;décolleteur;Martin Voisin et Fils;NON;0; 0k-300k;20k-40k;Masters;Private;z_SUV;no;3;;Highly Urban/ Urban;25/05/2022 05:18;complet;dev_express;270,99
728201536;F;chocolatier-confiseur;Lesage;NON;0; 0k-300k;20k-40k;Bachelors;Private;Sports Car;no;10;2.0;Highly Urban/ Urban;07/02/2022 06:33;complet;dev_integral;306,89
74505292;F;auditeur externe;Antoine S.A.R.L.;NON;0; 0k-300k;20k-40k;z_High School;Private;z_SUV;no;0;10.0;Highly Urban/ Urban;02/03/2022 22:19;complet;dev_express;261,76
445009433;M;verrier au chalumeau;Léger;NON;0; 0k-300k;20k-40k;<High School;Private;Pickup;no;3;1.0;Highly Urban/ Urban;29/04/2022 09:55;complet;dev_integral;328,89
625727963;M;chargé de référencement web;Bouchet S.A.S.;OUI;1; 0k-300k;-20k;Bachelors;Private;Sports Car;no;0;12.0;z_Highly Rural/ Rural;27/02/2022 08:10;complet;dev_integral;293,34
57020222;F;chef de projet éolien;Nicolas;NON;0; 0k-300k;20k-40k;<High School;Commercial;Pickup;yes;2;7.0;z_Highly Rural/ Rural;10/02/2022 16:53;complet;dev_express;272,55
481907109;F;sociologue;Gomez Hoareau S.A.S.;NON;0;300k-600k;Pas de revenus;PhD;Private;Pickup;yes;4;22.0;Highly Urban/ Urban;07/05/2022 12:19;complet;dev_integral;327,5
520911084;F;auteur-compositeur interprète interprète;Benard Renaud S.A.;OUI;2; 0k-300k;70k-100k;Bachelors;Commercial;Panel Truck;no;0;;z_Highly Rural/ Rural;19/05/2022 09:28;complet;dev_integral;297,55
